"","ARPE19","T53D4","RasV12","MekDD","Aktmyr"
"CHML",10.5005750774063,10.4889757226356,9.96234940238422,10.4593518688076,10.1533264870299
"MAP1LC3C",4.29963187812598,4.15013538011914,3.71451829305965,4.11225984497284,4.46724079780331
"CEP170",11.4890633239677,11.4984970778362,12.7624399405482,11.8725768370482,11.6881791674062
"SDCCAG8",9.59263165430288,9.50397439393397,10.6958558949683,9.73518460914904,9.50621535801897
"AKT3",11.8505112670064,11.8898767360743,11.7554672139048,11.9370371039691,12.0615481529668
"ZBTB18",10.9472225622345,10.8324901730924,10.4597879606086,10.7429728287141,10.8587581402045
"DESI2",11.0869317285016,11.1759702620537,11.3056955223909,11.3331465044514,11.4182464534153
"SMYD3",9.32137298086626,9.32105322391178,9.14034971143499,9.35268958373364,9.17581007296723
"TFB2M",9.33994856947031,9.27643301017496,9.54333991074787,9.32848372018598,8.92473829481188
"CNST",10.1620798764014,10.0869933920717,10.1672781229814,10.1147686827913,9.47823434598313
"SCCPDH",11.5022169937425,11.6390811239812,11.4379849848229,11.6506726112197,11.3401400975112
"ZNF695",4.79848083623298,5.04784419012199,5.14863481663117,5.03693622370988,4.73374038490552
"ZNF670",6.80740997443454,6.97814897207765,6.70049095962267,6.73000586074909,6.76028367635376
"ZNF124",6.85138063426229,6.72413246560133,6.63921885075688,6.6154014648969,6.52998474518505
"ZNF496",10.6917939847999,10.9330131153612,10.9328999807143,11.0185728201881,10.3653336442687
"NLRP3",2.47479589565557,2.51388778658329,3.84931586617327,2.52095326567207,2.46860644023172
"TRIM58",12.8339400578394,12.9006888975607,11.595963009821,12.0177891786642,12.4117746124652
"OR2W3",8.86449880464685,9.05209967767943,7.7555255214134,8.16133656303094,8.5555036408622
"SH3BP5L",11.8483978741732,11.678254594644,11.6340143187222,11.3878598222794,11.4632247206223
"FAM110C",9.38000658481641,8.85887312051342,5.33757076974082,8.45472654560026,8.89950593974459
"SH3YL1",9.35994654547645,9.05103524368864,8.80218764307851,8.93348480351798,9.08336401723458
"ACP1",11.6719639643246,11.5750319740929,11.5924452229141,11.5152246845351,11.4718063346531
"ALKAL2",6.15233205265946,6.39979228061977,4.21484998903441,5.91343425170451,4.51236689486658
"PXDN",14.5611752602952,14.6597376956692,13.480571794978,14.4388937652534,14.8869106310979
"TRAPPC12",10.3339668170783,10.4281932329765,10.7928261149602,10.3390995022384,10.4433364892137
"AC108488.2",5.1056241592185,5.09863955709472,5.29083947399414,5.2178183780622,5.54165533085366
"RNASEH1",10.447602635216,10.4201585062885,10.8247161478518,10.5007794159115,10.5322969159719
"RPS7",14.2252885449695,14.2981825890691,14.4763436716068,14.3418776276245,13.9612615111819
"DCDC2C",3.24489973702144,3.166807750526,3.18948952270556,2.93026672104035,2.99443099598209
"ID2",8.58782371949854,8.35815158542753,8.37237763199603,7.58230416797018,9.47862327118806
"KIDINS220",11.4314914659624,11.2715082650257,10.7722897554261,11.1889355171165,11.5796863536633
"ASAP2",11.1277321363919,10.9994888041127,10.824485696657,11.2656925991609,10.6723915609445
"IAH1",10.5221456846088,10.5294930681526,10.3666665512151,10.7218145039096,10.6856975456616
"ADAM17",10.4593734230481,10.4672246544035,10.076731539724,10.3886321257412,10.872230291664
"YWHAQ",14.4219841935935,14.2700647745109,14.4517843485638,14.3175815421699,14.6446063274396
"TAF1B",9.58267559900548,9.70010315202424,9.61545830182062,9.83908185208328,9.40475297194961
"GRHL1",4.59633448329684,4.73886539048023,4.29758321363418,4.39008685892431,5.20824668606833
"KLF11",9.59617884801976,9.75236493603755,8.94112336506491,9.58648271216744,9.64408356452818
"CYS1",5.34072010071413,5.17664738940142,5.15779071329404,5.91348905295345,5.28813637405334
"RRM2",12.1331762085749,12.71846937432,13.2769748901426,12.8619177910841,12.5447184566957
"HPCAL1",12.1912165285536,11.8929810071744,13.1486679355284,12.5916417128877,12.9593069528531
"ODC1",12.7549349004407,12.6763988759627,13.4825416307831,12.5871212278627,12.5452676592947
"NOL10",10.4508903936634,10.4724706600402,10.6298359610496,10.42306859037,10.2244545885314
"ATP6V1C2",5.51310643478258,5.68759934505843,5.53584293760303,6.26316136245702,5.62813986004891
"SLC66A3",8.33649254033567,8.20175405446996,7.27367768866525,8.03299050908285,8.65763285656434
"ROCK2",11.0933362782595,11.0624291102236,10.9666523569001,11.3047745597064,11.0060160483213
"E2F6",8.71175077428814,8.80027476391952,8.99911572981535,8.77088984559292,8.68226651731676
"GREB1",4.60839589922157,4.28232877782537,4.82687843261998,3.98158969672122,5.19837059347362
"TRIB2",8.52962062833536,8.19895930294288,8.8433739149452,8.83703090757132,7.8237594641837
"LRATD1",6.96823755774501,6.34980755225731,6.96868275318954,4.83885092711672,5.71990694755938
"FAM49A",9.20770125796564,9.08277798470641,6.84827205206363,8.74187489341323,9.02358380609815
"SMC6",11.2940558497007,11.5703933423417,11.4484131704046,11.6186466759706,11.3427877969748
"KCNS3",7.93172427843741,8.35362964538577,9.60940158353643,9.43780791209259,8.70957193010268
"RDH14",9.48097655378861,9.57400470700229,9.74568907094853,9.70064731658611,9.18776963319655
"NT5C1B",4.36566821678915,4.13070080428519,3.92716683842472,4.00395173562483,3.90395514138599
"OSR1",9.07694220327562,8.5326848168166,8.04004291643108,7.42488166914814,7.52990779167505
"TTC32",6.68821462545867,6.88289956497535,7.09169340057279,7.05960144179635,6.64983825703072
"WDR35",9.90205273872595,9.8991525503298,9.98706009800554,10.0566550337432,9.6630905429853
"MATN3",7.93270494827005,8.16818353133497,8.72693165831454,8.81370927859692,8.29410592915352
"LAPTM4A",12.8933028782697,12.8522201151215,12.5493996451433,12.8666674336631,13.0006851196143
"SDC1",10.131117997065,9.9573483136527,11.8297695819691,10.616084639559,9.62798985274258
"PUM2",11.9419377352173,11.9345197071666,12.027750186855,12.125016543156,11.8457102505846
"RHOB",10.8568029352056,10.8553905929581,10.427062636322,10.5427824951124,11.6385577804866
"KLHL29",10.6889522450484,10.625216118389,10.64619204292,10.3395548120774,10.4552116455502
"ATAD2B",7.89096803221746,7.92182681664012,7.90938390886668,7.90959594530837,8.43596911716998
"MFSD2B",7.27466306858401,7.25224423655596,8.69408923659743,7.94064894489608,6.01780076352757
"FKBP1B",6.71300220114452,6.53684154856315,5.81242216707971,6.38295714153147,6.33822658043846
"SF3B6",11.1305159892008,11.0692012248064,11.2809204415928,11.2426313715033,10.9349006476832
"FAM228B",7.56461500945678,7.30234372535287,7.13651419710202,7.33230948493864,7.50757608617298
"PFN4",4.32332360272871,4.29483333477843,4.4206230576554,4.43641761791561,4.61304419578007
"NCOA1",9.87347285815579,9.86546464766404,9.89083811531854,9.88562692786703,10.1552447153465
"CENPO",9.21252936502428,9.62184610096488,9.67296868312135,9.54218009069033,9.37092658193412
"ADCY3",9.77210321456188,10.1165725700122,10.0112300628827,10.2300794804453,9.58761971637628
"DNAJC27",7.54834536960626,7.3395329437935,7.44956413905431,7.57588798928584,7.65398440752638
"EFR3B",8.48859627789764,7.90396582650392,8.15490668956938,7.59040733831372,8.21525939201805
"DNMT3A",9.61339900981657,9.7126906317051,9.1089264418291,9.41581315218473,9.91113197825168
"ASXL2",10.8837043500792,10.7756622143756,11.0207186399515,10.9236813000293,10.7596920584901
"GAREM2",6.88889290483915,6.71076923870433,5.97452880669451,6.99136441469089,6.13210590888413
"HADHA",13.2834378049214,13.1725360783078,13.1772627501708,13.1034693926146,13.3597271526362
"HADHB",11.6308188507692,11.3989390321287,11.4390044252307,11.2222385263462,11.5808598169432
"KCNK3",3.12793549389123,3.14225781523202,5.16331947239174,3.76153187244595,3.28038316448942
"SLC35F6",9.12737054371928,9.35386208482664,8.95659849062385,8.82096409052062,9.53710829946744
"MAPRE3",9.5075804703386,9.52425757917411,9.70056675021801,9.07548541189517,10.2424899332432
"TMEM214",11.6773917724913,11.6071145763733,11.6603880088524,11.409375721692,11.9742850375741
"AGBL5",11.2005325853566,11.1312907866727,11.2575377657082,11.0110189930631,11.3971941474695
"OST4",11.0565003562262,10.8056420211796,10.8442551977594,10.8393238648327,11.1366048338715
"KHK",7.05187656717636,7.3936170062821,7.32750364671073,7.84418128904818,6.9656417158062
"CGREF1",9.87435839672031,9.76867731747026,9.43010051280822,10.0633715031737,9.5607476510513
"ABHD1",5.17874808647434,5.1503757942255,4.67640776492095,5.11143645084512,5.23460710116823
"SLC5A6",9.15802588298701,9.20202749645593,9.41593103097446,9.01845374269512,8.74619043067006
"ATRAID",11.1911433690088,10.9709781655676,11.5791354855462,11.068258491909,11.3307048093235
"CAD",11.2363310778447,11.5713872765432,11.5576437993356,11.3774264864721,10.9838688671409
"SLC30A3",4.4722904536122,4.71815139568252,4.22468771307246,4.00902179515804,5.06902240157474
"MPV17",10.314345782138,10.3301223798292,10.3910314846402,10.1357938925447,10.3616399033212
"EIF2B4",9.92018185839997,9.94715951788671,10.2264785336008,9.99929725262704,9.86158623757736
"PPM1G",12.4432689198618,12.7020289959425,12.7204265981983,12.6560337790109,12.1561074271994
"IFT172",9.66334606498978,9.72722154084541,9.23152234865586,9.6459769002058,9.7602260239169
"FNDC4",8.80508768418944,8.82904024122144,8.84443816643889,9.09193143697321,8.57884083583284
"C2orf16",6.70323288642282,6.5162632077441,6.2999705618047,5.94954444405382,6.44843078072246
"ZNF512",10.0429496706311,10.038568135846,9.94113116410342,9.43992511933322,9.97015156396301
"CCDC121",6.03146354251153,5.92792322402178,5.50483888725116,6.10765237143283,6.39178569796584
"MRPL33",11.0126509573987,10.9843778214064,10.6242426756283,10.944794495099,10.7640593226489
"BABAM2",10.4282890503919,10.2426809512566,9.95499681230387,10.0923743506799,10.2338732480978
"FOSL2",13.4644790947892,13.3100677604098,12.4957854090058,13.2073763833237,13.3162362619138
"PLB1",6.37182497785692,6.31726492821517,5.54844288916265,5.84870773999045,5.77742467980359
"PPP1CB",13.3522341657273,13.3924768329501,12.7304156961927,13.2922430315022,13.5318246347914
"SPDYA",3.27266725587375,3.31370203478088,3.16781539751407,3.30708427521302,3.38749233635268
"WDR43",11.7051548950042,11.6112863572002,11.8177951905,11.5716727287087,10.966959048473
"CLIP4",11.4284855069851,11.4271318486536,11.6769949068946,11.6894026296051,11.8150258197984
"ALK",1.23985175754936,1.2462339603061,1.19605963951476,1.24353236766224,1.4282771413004
"LBH",13.7910032758665,13.7341732871681,10.9744925827495,13.6454451076705,12.9624468404356
"EHD3",9.26048407386251,8.84099996907172,9.75212171849148,9.17325148878666,9.28937318776205
"XDH",6.74135117023369,6.41730760319967,6.90317120265602,6.66411069823363,5.24192470612275
"SPAST",9.30092308603388,9.28774321354982,9.03276637549169,9.34570632190382,9.39461075463543
"SLC30A6",10.3422207996353,10.200097323344,10.4804783876071,10.3163425113281,10.3583716464737
"BIRC6",11.8216333684128,11.5042255290664,11.5301608898365,11.6628157990806,11.8525394383596
"TTC27",10.4958693256088,10.6079315778073,10.1780330246767,10.4827278972739,10.371828147617
"LTBP1",9.38984602316009,9.84984545755823,10.4913460189321,10.3631389083403,10.7248896486829
"RASGRP3",7.9319662606573,8.43469403751414,6.88467118588887,7.67146612877803,8.97950132504707
"FAM98A",11.1028275171053,10.973831128677,11.5029798467058,10.9738304270116,11.2614195575761
"CRIM1",15.5503121743658,15.532346795075,13.8533473596794,15.3089463347342,15.3004033184953
"FEZ2",10.8924633611148,10.8554392695091,11.2632764261257,11.0595801275922,11.1660839411675
"STRN",10.6744534322504,10.6696680196579,10.551162113373,10.7365509831553,11.0387004620204
"HEATR5B",10.2177081925816,10.0487153687896,9.75200395597375,10.0419833630796,10.0015002128508
"GPATCH11",9.16113915486096,9.28881898034051,9.54649209600281,9.40094041851013,9.32101681295052
"CEBPZOS",9.58174975970304,9.31414653055093,9.6881834647086,9.47256083165457,9.64811250827621
"CEBPZ",10.8303514150161,10.9125719908805,11.2119826002746,10.9648656376115,10.5558594022968
"PRKD3",9.90523296005568,10.0822431575461,10.1254941516706,10.2834466886453,10.2048023399325
"QPCT",7.48419633426039,7.21532753226365,7.90606826230477,8.21677736972894,5.35028356287761
"CDC42EP3",10.9182591667385,10.854894385848,11.0440025573659,11.065395272419,11.4405476021551
"CYP1B1",9.2461500727051,9.06411302691731,8.3565047690148,8.67669535920285,10.8777957761586
"ATL2",10.0491047872951,10.2150530155288,10.5036062475991,10.3759205905318,10.3623403199875
"SRSF7",11.9308291359305,12.1766811813653,12.1161864866152,12.2044192698961,11.8788183039586
"GEMIN6",8.81094686057983,9.02106191351448,9.10974709448887,9.02618497070126,8.73293541884962
"MORN2",8.20611994791731,8.31190066018045,8.15345126434707,8.13673875388462,8.77788918056053
"ARHGEF33",4.30896929212424,4.25583847751995,3.87871062857057,4.27600545717228,4.10453232327962
"SOS1",10.872914919099,10.6255308074565,10.6418535341372,10.7784791350923,11.0886906997499
"TMEM178A",4.40684890246947,4.16519697843505,4.00374414609627,4.21392797350897,4.42780719245116
"THUMPD2",7.95954903445652,7.96070794135047,8.27493841141927,8.04877254336024,7.73028714556345
"SLC8A1",7.91199676992826,7.7658215882897,8.87296469086428,9.01698962541415,8.72686770711935
"PKDCC",5.6232645501721,5.85695362006599,5.73812915753479,5.60504673200786,6.01496604448777
"KCNG3",3.64326910301147,3.81096585152379,3.81983415342148,4.05779827403555,3.66889994607037
"MTA3",10.7602212494396,10.6913599959434,10.5172996883428,10.6585075900825,10.7020286579406
"HAAO",1.18595958576413,1.15586426045265,1.16196240217735,1.25521425184323,1.11732142266723
"ZFP36L2",10.9136034237066,10.971714665434,10.887426035482,10.8930721313772,11.9172948311578
"PLEKHH2",7.9170709545315,7.93510036001358,7.27862639886119,7.39876151088442,8.03958743526262
"DYNC2LI1",8.87480429147008,8.86475276996156,8.68233109576994,8.56377641949847,9.14435585025745
"LRPPRC",12.8994736509787,12.7784401582819,12.9529565070789,12.8301219138973,12.3547592737226
"PPM1B",8.72134913905689,8.82068911774749,8.82174515042161,9.09372409628991,8.91541875347154
"PREPL",11.2341746111982,11.0861033356948,10.9916861892529,11.0361019860941,11.6928724491234
"SIX3",11.240291340549,11.2726063552392,11.5468635770142,11.5223060812038,11.0342566028359
"SIX2",3.52030713427263,3.69226795533532,3.35954800871819,4.09626936200054,3.52713655016816
"PRKCE",8.03586694353951,8.0761025028465,8.75011016099494,8.43017692913655,8.63673947945029
"EPAS1",12.2659852848667,12.4612336294194,13.1853000552578,12.2315991782924,13.5350139841833
"RHOQ",11.680793705716,11.6262180301968,11.1799032205317,11.3198949566789,11.9002208864367
"PIGF",7.72710860556167,7.61979942827729,7.99748765064831,7.93362996198771,7.7561998902831
"SOCS5",9.83595924281786,9.71985911470653,9.81438254892946,9.89821451327065,10.0334392845215
"MCFD2",13.0946038492014,12.7757305381553,14.1714059134184,13.5039398592395,12.3689183794982
"TTC7A",10.3092603868183,10.2901977830455,9.9947633558451,10.0574500860776,10.5960324059976
"CALM2",14.1386986885608,14.0712176773495,14.30324388474,14.4323808291689,13.9226526726556
"EPCAM",2.73160926565185,2.52821229704709,2.46588734678264,2.62417639847653,2.561627364849
"MSH2",11.0099356940689,11.3557561922108,11.2962034274475,11.5844577700915,11.0478288855047
"KCNK12",4.84518866358073,4.6675511464178,6.06258144712019,5.97774245751089,4.75903048416137
"MSH6",11.6575409789544,11.8362458119206,11.8402145726768,12.105193124657,11.6937643175777
"FOXN2",8.99388084973104,9.0290838239091,9.61572364099515,9.34017864761765,9.17333862284947
"STON1",7.32329165625245,7.50951999008709,6.52270030495742,7.66131126483883,7.73359229620086
"FSHR",3.68985020871955,3.75850026680349,3.52791305709642,3.67103827147875,4.62116685291734
"CHAC2",7.29147961781422,7.5752022949618,7.93903695079989,7.70162687639742,7.21149358906699
"ERLEC1",11.2969548177654,11.2002104710356,11.7076646029755,11.3525607003321,11.6519554745545
"SPTBN1",14.9534450951115,14.916353971541,13.8959782997849,14.8294394764849,14.4498658892414
"EML6",5.58373085115923,5.76790632711379,6.66746757665274,5.87724549564602,5.84191823301085
"RTN4",14.6784664630355,14.8547468301807,15.0684088470148,14.7776952246157,14.970967249502
"RPS27A",14.0800539700666,14.2382750290856,14.3129170755478,14.3129915387499,13.9727362759392
"MTIF2",10.6884652101669,10.7029564555915,10.9120884887422,10.6427981419364,10.5431140832423
"CCDC88A",11.3651369272002,11.3869682076688,11.8207673474313,11.7625401622066,11.9684300689159
"CFAP36",9.97840691532132,10.0439238693128,10.3442684649544,10.2102801948852,10.4040550102596
"PPP4R3B",11.7220619766533,11.5790335793008,11.6486249727243,11.6821817804636,11.806154049127
"PNPT1",10.2985958837921,10.3515390337545,10.6901668068459,10.3917300573908,10.1543063206315
"EFEMP1",13.5260093467888,13.3452093861048,12.5531245606828,13.2567925211373,13.6110202698828
"CCDC85A",9.97377163597615,9.87715239429019,8.8102462469015,9.4686423893163,9.92859526857162
"FANCL",8.79389631719385,8.97012682700793,8.94543738744618,9.0195060802788,8.69094187667013
"BCL11A",1.16074633055629,1.19787419954171,1.1040936741474,1.07107748953302,1.06476525037055
"REL",8.55817533738234,8.50922757992291,7.90944665584407,8.5517585683778,8.75387786429189
"PEX13",9.8823272632095,9.88762259552347,10.0170222455366,9.90294619200365,10.1449807348237
"KIAA1841",8.61870573859226,8.96804717834029,9.0530295085611,9.07652726959817,9.18839684159466
"USP34",12.1822011972375,11.9052108150731,12.0565634218373,12.112503883045,12.2859650587062
"CCT4",13.0633535362508,12.9917715627883,13.2970819430077,13.025252765367,12.6717446055868
"COMMD1",9.54102275711702,9.57990228273452,9.48050670904451,9.52241954152127,9.69967167244369
"B3GNT2",9.23220821918894,9.30866066172836,9.37421645916728,9.01486790208106,9.4431117438397
"TMEM17",7.53197975994388,7.51046128437888,7.45868415663659,7.47314096789071,7.73893126426202
"EHBP1",11.6772977323703,11.6776692176149,11.3647615152556,11.5639295324977,12.1235388428255
"WDPCP",7.55699089313632,7.56527580647962,7.3814003297117,7.36513913425422,7.99072296638371
"UGP2",11.8761648890955,11.7031632808278,11.6958578728689,11.726995767004,11.9250972397697
"PELI1",7.13488853499011,7.37251801039775,7.7442507737371,7.23613529512242,7.48148009017116
"LGALSL",8.90220525126752,8.81516293450309,8.76812365919249,9.12296296916196,8.90643384523752
"SERTAD2",10.6966893806041,10.6123795993253,10.2868523628274,10.6124186805698,10.7340988657973
"SLC1A4",9.38305946630203,10.7214984927709,10.2047590660028,10.6025914735345,10.5861451799324
"CEP68",9.74732134842407,9.70491789169821,9.14511266949232,9.77081280889055,9.62142268359361
"RAB1A",12.6791450005359,12.4449143612303,12.4914434673455,12.3518016589965,12.8037101468774
"ACTR2",13.835096657068,13.7220794575061,13.7688264462554,13.7611636898046,14.1391989430922
"SPRED2",10.3964088983812,10.4222759236114,11.0980858866844,10.5117482089861,9.7682263400066
"MEIS1",8.36606625273514,8.50393230345323,8.49544198625385,8.50462149951608,8.70331103554477
"WDR92",7.6349578856799,7.73787055652266,7.84432323894816,7.93366942940574,7.77092638782437
"PNO1",9.03960583310301,9.00373218956104,9.58059299986321,9.09839463964357,8.88242012594926
"PPP3R1",10.7199998039834,10.8091054820771,11.0403297379942,10.9609064769665,10.7960557729068
"CNRIP1",9.49745148358496,9.58768907166518,10.0173651760347,9.66062932259442,9.2098174454453
"FBXO48",6.77838567984591,6.92296348724629,7.43735029790263,7.47395205926781,7.01251529572355
"APLF",8.59810674413649,8.49400121218189,7.75934123965746,8.29783593495561,8.05704572499144
"ANTXR1",12.9685555444093,12.8667190094942,12.307574435846,12.8032197921988,12.8387575113259
"GFPT1",11.2902490898932,11.1855524261715,11.4799091012936,11.2095224360975,11.7939650530722
"AAK1",10.153592603437,10.1924025290225,10.5988848184846,10.3247153222126,10.6307582993154
"ANXA4",11.4281052550469,11.1896715353804,10.6252224624041,10.9986578348303,11.2115892319911
"GMCL1",9.37814490829691,9.52734442348885,9.57618760463935,9.88420656453547,9.7340913191711
"MXD1",8.01789247647715,8.05993084339036,8.55946738748938,8.08202899751938,8.49257098969782
"PCYOX1",11.8626562804868,11.4505700893915,11.6422782407927,11.8322406396173,11.9971282699782
"SNRPG",10.8509974617564,10.9298590561446,11.2440503801185,11.134306273219,10.7446507884644
"TGFA",11.2768749412372,10.3843351574904,11.6585450963436,11.1601079373623,10.877552255263
"ADD2",3.29015448074376,2.98343122127765,3.07078552364598,2.94799811461112,4.15898429554439
"AC007040.2",3.77461243584524,3.71566438599,4.38776550548824,3.89692379953133,3.86093647634741
"NAGK",10.057522731266,10.2409701365285,9.79787966264488,10.1176901837509,10.4307979250561
"MCEE",7.0114969760423,7.04229055377729,7.08789328638853,6.86974985804465,7.37409887709324
"MPHOSPH10",9.73448925100135,9.71524431456904,9.85673442867206,9.65853590658361,9.63441302625074
"PAIP2B",6.91499317079048,6.90850308018525,6.51398928372628,6.61755932721335,7.21666625502415
"DYSF",11.9078079536806,11.9329282145109,10.3252278077527,10.8128941552556,10.5039740826048
"CYP26B1",8.06718812123823,7.99676545528099,7.84538082101862,8.63905011881226,8.25821925972687
"SPR",10.0157673332413,9.95672649604513,9.83765702046569,9.6151973699093,9.51138051480665
"SFXN5",8.279646251251,8.39244353764605,8.6228922369987,8.2618679785917,8.73361264269704
"RAB11FIP5",12.2727909460196,12.1113121577368,11.7933397910138,11.98862134026,12.0229837809087
"SMYD5",10.1001309077211,10.2142032788331,10.4094866081921,10.1289449830738,10.2215938058782
"PRADC1",8.43357400847436,8.58834555093061,8.71561287339473,8.55630103133271,9.00402069865409
"CCT7",13.4444630916507,13.4603145968366,13.5372752332334,13.412117237096,13.2051185857254
"FBXO41",9.64179283954248,9.48077066453459,9.08806676503374,9.55967730619384,9.18172299243774
"TPRKB",9.42654399112828,9.62999147301375,10.0478767770982,9.73197957219325,9.49386539573649
"DUSP11",9.49801757545357,9.3793555620802,9.40357786333528,9.33910352276448,9.25252572886519
"STAMBP",11.3273176902912,11.1274269406478,11.3797565029989,11.1280451773238,11.4169585361
"ACTG2",0.829229071828704,0.829793105839243,1.02849663671849,0.859114188961807,0.896179640358531
"DGUOK",10.2132728932173,10.1702706806351,10.5044277862801,10.2874983121906,10.1788454338961
"BOLA3",9.35999514472879,9.47804870081651,9.88690924653537,9.49332421532514,9.63241588930373
"MOB1A",11.7965943559485,11.8164607302493,11.9650092086287,12.0643426434929,11.8055589095205
"MTHFD2",11.4426692842863,12.2700769496069,12.5071644019549,12.3066245632722,12.0791325819515
"DCTN1",13.1420685007141,13.0216359183821,12.5794765084695,12.7880810981433,13.0003063974924
"C2orf81",5.75518112148352,5.71782671044586,6.24094978598459,6.01252080716752,5.48473511189916
"RTKN",9.15637821303721,9.33199101015897,9.18528301233958,9.31964815836705,9.04456627441282
"WBP1",7.56414999911165,7.5999400590305,7.49234466294855,7.82968205909547,7.90450322986266
"CCDC142",8.00615420354116,8.09536588688588,8.24978027893133,8.14948159180458,8.00470302424758
"TTC31",9.29596529873275,9.43117473888166,9.49031123446324,9.34127583547256,9.60533998493101
"LBX2",4.3312219659827,4.41696777731189,4.39151213297636,4.13264922694207,4.09317380806144
"PCGF1",8.46898403481897,8.5130581233107,9.018794827608,8.4669260656875,8.4484606643284
"AUP1",10.9646935157209,11.0851617713534,11.2487379255911,10.8763807439348,10.8458842973915
"HTRA2",9.33203795778955,9.65932645230022,9.58771827197978,9.57230861886042,9.0399340804041
"DOK1",9.45273262803246,9.59509375452032,9.4546435331656,9.34972623341319,9.322538705236
"M1AP",5.78696829960559,5.83061217484516,5.61290084872503,6.36884151221203,6.23242209043873
"SEMA4F",10.0154037872148,9.89163407058593,9.73527962754867,10.0953500326812,10.3457874856533
"HK2",11.2823499682087,11.0188744523269,11.386890037745,11.2569206659075,12.0269011058394
"EVA1A",10.6064585919402,10.6952769740594,10.7688508231161,10.9845350894025,10.0377280240441
"GCFC2",9.6110801159645,9.56278220113625,9.65101521609829,9.4615012467963,9.30616147192162
"CTNNA2",1.59372824131394,1.55619641368431,1.60972754684984,1.53230237791977,1.69089024697194
"DNAH6",1.76412057185292,1.78478333632632,1.81028309696373,1.76957741994742,2.1009810889051
"TRABD2A",8.7743416413056,8.87859487292161,9.29155511308792,8.90644425826559,9.17135506078519
"TMSB10",16.1557614438596,16.1108591025453,16.0802695538001,16.0280720456676,16.5367332015326
"TCF7L1",5.86436487799591,5.88394844493866,5.01881146989368,6.12183109421895,6.53656387553854
"TGOLN2",13.1490757198892,13.0116173528579,13.2006950088474,13.1850863336234,13.2686864057359
"ELMOD3",8.0544690528583,8.0845273736368,8.37517127803205,8.25549404407049,8.4200860693241
"CAPG",6.73019005633294,6.36355576610492,5.68127259977803,5.65216429062541,5.89449521560055
"SH2D6",3.86962186140537,3.92083914225259,4.20753627300986,4.1205448984824,4.41845163684628
"MAT2A",12.3228308516993,12.579585228677,12.6318436224703,12.5911416225345,12.3461545385225
"VAMP5",10.9856495594413,11.0886951998745,10.0769907362,10.7161364483093,10.2361436027178
"USP39",10.6632621171705,10.8417736416078,11.0180919825122,10.8157023898855,10.6474932087747
"C2orf68",9.77840146489885,9.8907913392473,9.65473418940634,9.87217184536735,10.1203558792818
"ST3GAL5",6.22702560469631,5.64750474194354,6.05926502195681,6.41048836592219,6.79314616555402
"REEP1",5.39858308283216,5.49305569145491,4.54561639512884,6.01338845463403,4.66279541702019
"KDM3A",11.2442752201424,10.9506332657736,10.9072561314463,11.1140872266089,11.2039978703154
"CHMP3",11.4223275270028,11.2524492238577,11.3410514978547,11.3642568346851,11.5324843960709
"RNF103",10.0195158068068,9.95129045582863,9.62448608212681,10.0409428871899,10.1856914207224
"RMND5A",10.2813034929442,10.421297644733,9.96989731875317,10.2917232845914,10.5978735584181
"KRCC1",9.98898273704403,9.90862953813937,9.57289373409687,10.0347722344315,10.0641415425518
"THNSL2",8.97991276046888,8.66857414517255,6.33787019651699,7.9091454282789,8.86300934107866
"EIF2AK3",10.018569786244,10.1125011258464,9.23568782925782,9.73064523331059,10.2498577489175
"RPIA",8.40618751751603,8.78360616036781,8.85407142355773,8.79352421275281,8.19402941510711
"AC092835.1",4.65997040515165,4.49346027737008,4.4209821380736,4.61363866602532,4.37291957404449
"KCNIP3",5.9618015469161,5.52873601585942,5.87764866025346,6.3731299319593,5.2695635753803
"ANKRD36C",6.83540627443551,7.0372111956162,6.86694490042499,7.37697387578199,7.06255564485574
"GPAT2",5.22991466226587,5.11387797309973,5.01884152248706,4.95033755797624,5.5043823646579
"ADRA2B",0.489839529572832,0.492181447238164,0.475919407935725,0.495762265182678,0.652513689729302
"DUSP2",4.67206395238862,5.09901250032125,4.3269970246489,4.63497579590501,4.61532430973967
"STARD7",12.0953948117585,12.2398585135462,12.2299150764808,12.2853315205986,12.0199501744629
"TMEM127",10.9334954798473,10.9130220291124,10.7336308160524,10.8534644623748,11.0093491616944
"CIAO1",11.4781087511694,11.513522904103,11.6951140131421,11.6207816096452,11.2647144858138
"SNRNP200",13.0771996507682,13.0970136503635,12.7908807444734,12.974257341743,12.9261304599687
"ITPRIPL1",4.45019035357334,4.85735805275322,4.10516102873697,4.7431326292562,4.06659184272624
"ARID5A",9.47503366201372,9.69073373924771,9.67797064385862,9.74403520634643,9.12846713453637
"LMAN2L",9.81646271905579,9.86653439953079,9.62764496099167,9.8618769901143,10.2290274413634
"CNNM3",9.44670911345134,9.63594260283289,9.144935154758,9.62414617300922,9.1904048034038
"FAHD2B",7.79123856354086,7.99221370482332,7.75950091665884,7.93769261009913,8.26147640274374
"ANKRD36B",6.52917842755567,6.46453320373082,6.36972503494914,6.78402867360956,6.77979745705534
"C2orf92",4.77894107160549,4.54015550086644,4.3739957034093,4.5161873383737,4.67707394808741
"TMEM131",10.8513510865347,10.6282732996579,10.9379389036481,10.7070537761538,11.1760128154999
"INPP4A",9.51750627760491,9.54789856375971,9.76531646211302,9.68976383676883,9.82778218822864
