"","MekDD_1_1","Aktmyr_1_2","ARPE19_1_3","RasV12_1_4","T53D4_1_5","MekDD_3_1","Aktmyr_3_2","ARPE19_3_3","RasV12_3_4","T53D4_3_5","RasV12_2_4","T53D4_2_5","MekDD_2_1","Aktmyr_2_2","ARPE19_2_3"
"DVL1",12.7460326414373,11.9716863716948,12.1351525300475,13.1194910227453,12.4803568182568,12.6679562650248,12.1112237943364,12.4431816536046,13.0927707053605,12.5564199377866,13.0758516524146,12.2217492886505,12.6601936338132,11.9201071349988,12.1865609287958
"AURKAIP1",11.4079840758547,11.0439440692084,11.143160523591,11.6637753636389,11.4820461650743,11.5867914014609,11.4835694945742,11.6011292699524,11.6979156464597,11.6936914171285,11.8350662161698,11.4208676274404,11.5252864617698,11.3993889889886,11.3161789923054
"VWA1",5.04721030872532,7.64852317411519,6.88427168509165,5.58537544977555,6.68056615452082,4.6419507140807,6.39508429566957,5.34354207525362,4.92456680492558,5.40742843536941,4.68492106383481,5.07335846768942,4.65846146201079,6.00769030838183,5.49909422466157
"ATAD3B",9.74993579613635,8.90172373830537,9.18606470164413,9.8630024207673,9.71006701005522,9.67156698442026,9.30999667374648,9.91135384056837,9.93009252951831,9.91575473257178,9.75613141150536,9.57338497741858,9.67780188863761,9.26792222776499,9.78133173118287
"ATAD3A",10.8735776271717,10.2054505914637,10.3337940355731,10.9851225068805,11.0950814848824,11.0209801451571,10.7720980770125,11.1014636075402,11.1074437241042,11.1375813114326,11.1151303500355,11.0023054721509,11.0551587697806,10.7462085447556,10.7193378685635
"TMEM240",6.87209843706386,6.64638453120458,7.00538541599455,6.5440796016334,7.09720190197884,6.99898106424215,6.46539874278196,6.77661881757354,6.69655438578935,6.84940109684807,6.45764489858808,7.06149091483944,7.03404462176451,6.41995229379248,6.74443679347783
"FNDC10",10.0385835648606,10.3613368015136,10.5638919804568,9.3009204222042,10.371001129186,10.1188321374804,9.91778613227084,10.0280177173446,8.87303182212343,10.0944403176222,8.9812252570903,9.95002228433949,9.87069584211609,10.0089589166927,10.1630150464927
"SLC35E2A",9.90733164150004,10.0017059111553,10.4837501237735,9.9380351089657,10.0309164079977,10.2780729980595,10.0671003511846,10.1603640383055,10.0244429373735,10.4884131672676,10.0711498325459,10.3676728045683,10.1240487887959,10.0595185311215,10.2552687256968
"NADK",11.2635529833677,11.0267766524238,11.1816834370414,11.2887141086459,11.3480501311516,11.4297600353284,11.2498403609512,11.3769619216788,11.1853157192613,11.5174058058353,11.3024006910751,11.3662674760472,11.3550000568631,11.2818394104254,11.2621691363549
"GNB1",14.334285351911,14.4131857884216,14.2083908292793,14.2842623298178,14.3144343648543,14.1502922840386,14.3305674227736,14.2115785969734,14.0774178630601,14.1340668266594,14.1085252613154,14.1292174434686,14.123282161152,14.3044036750076,14.255621747633
"TMEM52",4.01511098529857,3.83230807367881,3.99574171736931,3.8439355002522,4.05188862591399,3.79564308549016,3.91423376614219,3.93988234536887,3.63074232075156,4.09487276234409,3.84949472624637,4.02191648531531,4.10070149401119,3.9757255186966,3.91218709812722
"PRKCZ",8.56618478195254,9.22058981550367,9.71433348616434,7.38229857720016,9.27400731737444,8.52366293967235,8.56945429544391,9.11169480927328,7.6122241967123,9.12269976049815,7.32034514167273,9.26162750341998,8.54525829024401,8.65798937871318,9.2630804574944
